DEPT,BASEMENT,CALI,DCALI_FINAL,DTC,DTS,FLWPMPS,GR,LLD,LLM,LLS,NPHI,RHOB,ROP,RPM,TORQUE,WELL,WOB
3712.3116,0,,-0.072221041,52.04449463,,607.9855957,100.5845337,4610.357422,692.7110596,26.15410233,0.044750657,2.639960289,6.449984074,121.6231995,0,01-97-HXS-1X,37.34647369
3712.464,0,,-0.086414821,52.01072311,,610.4240112,98.5541153,3402.256836,816.4351196,27.88688469,0.047221784,2.652866364,6.029359818,121.9280014,0,01-97-HXS-1X,36.0388794
3712.6164,0,,-0.079998098,52.15837479,,611,97.69168854,2271.246582,872.9437866,31.85019684,0.043012861,2.663137436,5.778679848,122,0,01-97-HXS-1X,34.91519928
3712.7688,0,,-0.044362381,52.15499115,,611,97.12167358,2000.261475,839.0053101,33.1740799,0.036055908,2.666921377,5.580560207,122,0,01-97-HXS-1X,33.84840012
3712.9212,0,,-0.004550646,51.5951004,,611,96.56666565,8848.62207,932.0167847,33.6198349,0.029327298,2.663820505,5.38244009,122,0,01-97-HXS-1X,32.78160095
3713.0736,0,,0.033007342,51.37937927,,611,97.25624847,9465.710938,951.5230713,35.23664856,0.024842259,2.657948732,5.272640228,122,0,01-97-HXS-1X,31.63972664
3713.226,0,,0.046999931,51.21014023,,611,98.96078491,7506.953613,1009.527222,37.86014938,0.02312126,2.655121326,5.257400036,122,0,01-97-HXS-1X,30.41747856
3713.3784,0,,0.054201998,51.08520508,,611,101.6912003,24515.92578,1391.332398,40.86465454,0.022607088,2.655443192,5.242159843,122,0,01-97-HXS-1X,29.19523048
3713.5308,0,,0.029391609,50.5092926,,611,104.7169876,20811.86328,1878.88147,44.67332077,0.023593176,2.657536268,5.224455833,122,0,01-97-HXS-1X,28.1627121
3713.6832,0,,-0.008141736,50.17192078,,611,104.9276581,12494.32031,2411.193115,46.78088379,0.025807612,2.660621882,5.197023869,122,0,01-97-HXS-1X,27.87924767
3713.8356,0,,-0.030195659,50.12743378,,611,104.1536636,17522.63086,3002.270264,45.82596207,0.029786615,2.659677982,5.169591904,122,0,01-97-HXS-1X,27.59578514
3713.988,0,,-0.050911814,50.62522888,,611,103.7419586,34936.11719,3528.201172,42.96375656,0.032657482,2.654577494,5.142159939,122,0,01-97-HXS-1X,27.31232071
3714.1404,0,,-0.059300423,50.9355011,,611,106.115799,79612.65625,3084.1521,40.1051712,0.033042785,2.647577286,6.529960156,122,0,01-97-HXS-1X,30.00252914
3714.2928,0,,-0.015380316,50.95290756,,611,109.5070725,68714.5625,1756.681519,35.22225189,0.032642782,2.644385576,8.038720131,122,0,01-97-HXS-1X,32.9468956
3714.4452,0,,0.031956416,50.80064774,,611,110.7614441,26586.21094,950.8358154,30.96327782,0.032821521,2.646093607,9.547480583,122,0,01-97-HXS-1X,35.89126587
3714.5976,0,,0.065341227,50.86868286,,611,110.5704346,9819.40918,743.6478272,30.38102722,0.031971127,2.644692183,9.615664482,122,0,01-97-HXS-1X,36.97732925
3714.75,0,,0.067668639,51.19659424,,611,108.9946213,12080.68066,748.2748413,31.87160111,0.031464305,2.637126684,8.875,122,0,01-97-HXS-1X,37.02000046
3714.9024,0,,0.033855643,51.63729096,,611,108.6070709,13315.17969,897.9943848,33.9230423,0.032657482,2.629327297,8.134335518,122,0,01-97-HXS-1X,37.06267166
3715.0548,0,,-0.001777391,51.73209381,,611,108.9213181,12595.28418,1243.817871,36.25193787,0.035036221,2.62619257,7.763023853,122,0,01-97-HXS-1X,37.26316834
3715.2072,0,,-0.041894093,51.71477127,,611,110.5571442,5848.47168,1170.962402,36.39804077,0.037671916,2.62997961,8.049535751,122,0,01-97-HXS-1X,37.74475098
3715.3596,0,,-0.098418817,51.89375305,,611,110.1672592,1717.33252,826.7939453,34.44394684,0.038535696,2.636158228,8.336048126,122,0,01-97-HXS-1X,38.22633362
3715.512,0,,-0.091991745,51.63218308,,611,110.353653,3902.792481,819.6723633,32.03234863,0.038242783,2.641065121,8.57888031,122,0,01-97-HXS-1X,38.69567871
3715.6644,0,,-0.064489417,51.67894363,,611,108.5067291,22316.91992,873.546875,30.3934803,0.037778478,2.641956806,8.310656548,122,0,01-97-HXS-1X,39.02181625
3715.8168,0,,-0.066009514,51.94408035,,611,106.9487457,15340.24316,721.0186157,30.12412643,0.037792914,2.63671279,8.042431831,122,0,01-97-HXS-1X,39.3479538
3715.9692,0,,-0.074001275,52.02938843,,611,105.6152191,5100.78418,589.6872559,29.72226334,0.039250393,2.627248049,7.774207592,122,0,01-97-HXS-1X,39.67409134
3716.1216,0,,-0.073170654,52.34011459,,611,104.608345,12273.86133,678.7894898,30.51567459,0.040385827,2.618677139,7.287103653,122,0,01-97-HXS-1X,38.41699219
3716.274,0,,-0.085232623,52.45034027,,611,105.6601715,54787.21094,891.8334961,31.26075172,0.041886088,2.618571997,6.744559765,122,0,01-97-HXS-1X,36.75888062
3716.4264,0,,-0.11080531,52.22019959,,611,105.4542313,91428.25781,1208.709595,32.32514954,0.044143308,2.628231049,6.202015877,122,0,01-97-HXS-1X,35.10076904
3716.5788,0,,-0.128002092,51.561306,,611,107.914093,93396.8125,1781.92334,34.09415817,0.046607614,2.636786938,6.055047989,122,0,01-97-HXS-1X,34.42922974
3716.7312,0,,-0.124797903,51.69139099,,611,109.8375168,71846.3125,2044.339111,34.47811508,0.048850395,2.633534193,6.277552128,122,0,01-97-HXS-1X,34.6791687
3716.8836,0,,-0.135140374,52.13529587,,611,110.8159027,34245.40234,1665.754639,34.40983582,0.049214173,2.624069691,6.500056267,122,0,01-97-HXS-1X,34.92910385
3717.036,0,,-0.139499098,52.36942673,,611,111.4210053,8672.705078,937.3024902,30.92568207,0.049321521,2.620500088,7.096960068,122,0,01-97-HXS-1X,35.13079834
3717.1884,0,,-0.119559027,52.35063934,,611,111.6663513,2143.929443,524.8164673,28.42312813,0.048599735,2.62313652,8.904423714,122,0,01-97-HXS-1X,35.1765213
3717.3408,0,,-0.113908187,52.36282349,,611,113.42836,1443.279907,389.4813232,27.35401917,0.047456954,2.621256113,10.71188831,122,0,01-97-HXS-1X,35.22224045
3717.4932,0,,-0.110576734,52.65251541,,611,112.9869995,4701.274414,498.3992004,27.52205849,0.047357217,2.609111309,12.51935196,122,0,01-97-HXS-1X,35.2679596
3717.6456,0,,-0.10161265,52.82707977,,611,111.6949692,29430.03711,794.9736939,30.69582176,0.048979003,2.597098112,11.51382446,122,0,01-97-HXS-1X,35.38356781
3717.798,0,,-0.101293452,53.0087204,,611,107.8442383,26069.66211,1160.244629,34.94755936,0.057195012,2.590770721,10.37691975,122,0,01-97-HXS-1X,35.50244141
3717.9504,0,,-0.105793506,53.5470314,,611,100.9392166,7693.015137,1153.002441,37.7508049,0.072360367,2.595373154,9.240015984,122,0,01-97-HXS-1X,35.62131119
3718.1028,0,,-0.118396215,53.88510132,,611,93.42250061,1483.054077,714.6976929,36.7964592,0.086345144,2.61371851,8.263480187,122,0,01-97-HXS-1X,35.82242584
3718.2552,0,,-0.15086472,53.75870514,,611,87.70462036,1013.820801,504.7866821,34.26930618,0.087549083,2.647464514,7.364319801,122,0,01-97-HXS-1X,36.06321716
3718.4076,0,,-0.122351669,52.9860878,,611,85.21376801,1461.913452,542.7576294,31.6869545,0.07885512,2.687900543,6.465159893,122,0,01-97-HXS-1X,36.30400848
3718.56,0,,-0.088818617,52.71258545,,611,86.19547272,6543.385742,667.6235962,29.91385078,0.069534123,2.71664691,5.881599903,122,0,01-97-HXS-1X,36.20040131
3718.7124,0,,-0.069095775,52.36775971,,611,87.07899475,11661.61621,824.0579224,32.14459992,0.065278217,2.727972269,5.784063816,122,0,01-97-HXS-1X,35.56641769
3718.8648,0,,-0.063543826,51.9686203,,611,87.22841644,10005.93164,1107.672974,39.54162216,0.064664304,2.728871107,5.686527729,122,0,01-97-HXS-1X,34.93243027
3719.0172,0,,-0.067279212,51.78539658,,611,84.07893372,9115.936523,1525.976929,45.22171783,0.067658007,2.729521751,5.598279953,122,0,01-97-HXS-1X,34.32459259
3719.1696,0,,-0.073358558,51.7555275,,611,81.42024994,8689.407227,2097.312988,47.53567123,0.072258003,2.726984739,5.583040237,122,0,01-97-HXS-1X,33.92225647
3719.322,0,,-0.096191637,51.87683487,,611,83.38487244,11559.7334,3161.358643,49.0617218,0.07807979,2.719927073,5.567800045,122,0,01-97-HXS-1X,33.51992035
3719.4744,0,,-0.136144429,51.95114517,,611,87.98536682,6705.626465,2211.407471,47.55828857,0.081814699,2.709926605,5.552560329,122,0,01-97-HXS-1X,33.11758423
3719.6268,0,,-0.129078969,52.09439087,,611,91.3487854,2133.933838,1014.900391,44.16221237,0.082599998,2.710951567,5.780776024,122,0,01-97-HXS-1X,33.14890289
3719.7792,0,,-0.083247632,52.32957459,,611,89.82873535,1539.044434,674.840332,40.44698334,0.077905774,2.717686892,6.058144093,122,0,01-97-HXS-1X,33.26777649
3719.9316,0,,-0.039693158,52.73338699,,611,86.22309876,3608.993897,777.0637817,36.59822464,0.072856434,2.722857952,6.335512161,122,0,01-97-HXS-1X,33.38664627
3720.084,0,,-0.025700569,52.72256088,,611,84.12306213,5616.027832,807.5664673,34.85951614,0.068992123,2.719998598,6.391119957,122,0,01-97-HXS-1X,32.92424011
3720.2364,0,,-0.018497888,52.67547226,,611,86.98256683,3330.726074,618.5890503,34.48548508,0.06663543,2.717307091,6.266151905,122,0,01-97-HXS-1X,31.98850441
3720.3888,0,,-0.01089863,52.08728409,,611,89.06611633,2523.98169,617.6383057,35.19923401,0.065264046,2.718164444,6.14118433,122,0,01-97-HXS-1X,31.05276871
3720.5412,0,,0.016243158,52.26501083,,611,88.92427826,5979.482422,846.2705689,36.28284836,0.064221263,2.722686768,6.2354002,122,0,01-97-HXS-1X,30.74986458
3720.6936,0,,0.019396903,52.43097305,,611,86.95182037,5830.538574,916.8683472,35.94233322,0.063449867,2.724321365,6.921200275,122,0,01-97-HXS-1X,32.15499115
3720.846,0,,-0.021131093,51.98538208,,611,86.20977783,4353.028809,940.2315674,34.48443604,0.063392915,2.722392321,7.607000351,122,0,01-97-HXS-1X,33.56011963
3720.9984,0,,-0.080554098,51.54981232,,611,85.12617493,3354.694824,1019.506775,35.15967178,0.062020998,2.723493576,8.29279995,122,0,01-97-HXS-1X,34.96524811
3721.1508,0,,-0.091389365,51.05039597,,611,83.86846924,3413.710693,1019.899963,34.61091232,0.059720997,2.732702494,7.527904034,122,0,01-97-HXS-1X,33.87010956
3721.3032,0,,-0.04474536,50.98874283,,611,84.63916016,4164.055176,808.1198731,31.59674645,0.055556167,2.746138334,6.747615814,122,0,01-97-HXS-1X,32.74844742
3721.4556,0,,-0.005102428,50.82643509,,611,86.18106842,7823.835449,628.3424683,28.466362,0.052156694,2.746084213,5.967327595,122,0,01-97-HXS-1X,31.62678337
3721.608,0,,0.007393386,50.47501373,,611,87.75811768,10881.12793,618.9922485,28.23030853,0.047891863,2.737641096,6.480879784,122,0,01-97-HXS-1X,31.94151878
3721.7604,0,,0.023340182,50.29574204,,611,86.75772858,7980.322754,656.8134766,29.36008835,0.043556429,2.730641604,7.526343823,122,0,01-97-HXS-1X,32.84677506
3721.9128,0,,0.014066236,50.27068329,,611,86.19941711,14246.47168,783.7248535,29.8602829,0.040013649,2.730814934,8.571807861,122,0,01-97-HXS-1X,33.75203323
3722.0652,0,,-0.032925073,50.4140892,,611,84.36647797,18404.63477,1003.273193,30.1608181,0.040536221,2.731392622,9.022647858,122,0,01-97-HXS-1X,34.31172943
3722.2176,0,,-0.076721095,50.68080521,,611,84.26470947,15519.2959,1191.219849,29.98571777,0.045165356,2.727463245,8.67822361,122,0,01-97-HXS-1X,34.40926361
3722.37,0,,-0.115350358,50.34544754,,611,85.53838348,11243.08496,1168.633545,29.44389153,0.049579267,2.72685051,8.333800316,122,0,01-97-HXS-1X,34.50680161
3722.5224,0,,-0.132593662,50.25272369,,611,86.96070099,5654.418457,931.1794434,28.85115814,0.050449871,2.727342844,8.023872376,122,0,01-97-HXS-1X,34.60254288
3722.6748,0,,-0.101597615,50.46310043,,611,88.05162811,3607.19043,710.0766602,28.16470528,0.04949265,2.727200031,7.914144039,122,0,01-97-HXS-1X,34.6878891
3722.8272,0,,-0.033149824,50.7513504,,611,88.84416199,5382.805664,627.5869141,27.18525505,0.04864987,2.723534584,7.804415703,122,0,01-97-HXS-1X,34.77323151
3722.9796,0,,0.01827134,50.64177704,,611,88.9572525,8255.013672,567.2096558,25.70269775,0.047178216,2.721049786,7.694687843,122,0,01-97-HXS-1X,34.85857391
3723.132,0,,0.060108818,50.48785019,,611,88.51916504,7599.883789,507.2447205,25.28593254,0.045535434,2.723436356,7.8832798,122,0,01-97-HXS-1X,35.20264053
3723.2844,0,,0.090440095,50.36694717,,611,88.33804321,5134.797363,470.5529785,25.43487167,0.042620733,2.731330395,8.117976189,122,0,01-97-HXS-1X,35.586689
3723.4368,0,,0.041361868,50.80590439,,611,88.16066742,6105.921875,580.7737427,26.26932144,0.040592648,2.739658594,8.352671623,122,0,01-97-HXS-1X,35.97073746
3723.5892,0,,-0.033898324,50.98973846,,611,89.82894135,4569.763184,782.6217651,27.84864426,0.039942782,2.74332881,8.157423973,122,0,01-97-HXS-1X,35.56803894
3723.7416,0,,-0.095974997,50.48025894,,611,90.16704559,2760.571289,853.2641602,28.03542137,0.040378738,2.744350195,7.657551765,122,0,01-97-HXS-1X,34.6079216
3723.894,0,,-0.122273006,50.42842865,,611,91.85771942,6475.86377,969.069458,28.20376396,0.038577952,2.7451787,7.157680035,122,0,01-97-HXS-1X,33.64780045
3724.0464,0,,-0.09073288,50.73763657,,611,91.94786072,10435.04883,994.2366943,27.84397125,0.035921,2.744471312,6.880527973,122,0,01-97-HXS-1X,33.15539169
3724.1988,0,,-0.034881923,50.5877533,,611,92.5641098,15829.40625,777.7943115,26.07079315,0.034006823,2.742742539,7.112175942,122,0,01-97-HXS-1X,33.73146439
3724.3512,0,,-0.00015992,50.62819672,,611,91.84400177,15422.28027,627.6617432,25.59666061,0.033978738,2.738241673,7.34382391,122,0,01-97-HXS-1X,34.30753326
3724.5036,0,,0.025805272,50.6753273,,611,91.03800964,10815.55859,615.0020752,27.13920403,0.035521787,2.737386227,7.562512398,122,0,01-97-HXS-1X,34.85768509
3724.656,0,,0.046603084,50.66842651,,611,92.30036926,8743.53125,734.1608276,30.88596535,0.038129136,2.73713541,7.245520115,122,0,01-97-HXS-1X,34.33647919
3724.8084,0,,0.048998874,50.61774445,,611,93.42556763,7626.59082,952.3518066,34.20781326,0.042350918,2.738914967,6.928528309,122,0,01-97-HXS-1X,33.81527329
3724.9608,0,,0.028994761,50.56596756,,611,95.70026398,9056.703125,1206.638428,35.69378662,0.044550132,2.740778685,6.611536026,122,0,01-97-HXS-1X,33.29406357
3725.1132,0,,-0.038488321,50.40707016,,611,96.78843689,8077.265625,1399.533691,35.7505455,0.044542782,2.7410357,6.681688309,122,0,01-97-HXS-1X,33.09434509
3725.2656,0,,-0.081203341,50.34106827,,611,98.42221832,6514.615723,1370.763794,34.0094986,0.041313384,2.741836071,6.885903835,122,0,01-97-HXS-1X,33.00595093
3725.418,0,,-0.114529267,50.49605942,,611,97.57757568,6709.866211,1387.012695,32.41947556,0.038892649,2.742814302,7.090119839,122,0,01-97-HXS-1X,32.91756058
3725.5704,0,,-0.121082857,50.2219696,,611,96.38492584,9105.087891,1207.573975,30.226017,0.036892388,2.745607853,7.247871876,122,0,01-97-HXS-1X,33.16286469
3725.7228,0,,-0.067428105,50.46567917,,611,96.61035919,10465.08203,809.7789307,27.11661339,0.034199473,2.74847889,7.351503849,122,0,01-97-HXS-1X,33.7968483
3725.8752,0,,-0.005768246,50.70489883,,611,98.46227264,11441.09863,574.2270508,25.38524246,0.031656694,2.746984959,7.455135822,122,0,01-97-HXS-1X,34.43083191
3726.0276,0,,0.039315011,50.58042908,,611,96.675354,14077.19336,549.5664673,26.25436592,0.03253622,2.744092464,7.473207951,122,0,01-97-HXS-1X,34.80979157
3726.18,0,,0.053700447,50.41165543,,611,92.51797485,51968.54688,720.2641602,28.71151161,0.035300527,2.740628004,7.104400158,122,0,01-97-HXS-1X,34.03559876
3726.3324,0,,0.023026653,50.56676865,,611,88.5982132,90127.07031,815.366394,28.37950516,0.038614962,2.737656593,6.735591888,122,0,01-97-HXS-1X,33.26140976
3726.4848,0,,-0.046729952,50.49755478,,611,88.96175385,100000,892.5248413,26.82526207,0.040543046,2.733327627,6.366784096,122,0,01-97-HXS-1X,32.48721695
3726.6372,0,,-0.095226988,50.36737824,,611,92.45000458,100000,971.758606,26.71825028,0.041735958,2.728634834,6.546775818,122,0,01-97-HXS-1X,32.72281647
3726.7896,0,,-0.129821673,50.50937653,,611,94.20742035,100000,1011.183899,27.41423988,0.041749869,2.731215477,6.787568092,122,0,01-97-HXS-1X,33.0702858
3726.942,0,,-0.099952109,50.67054367,,611,95.69647217,100000,885.2658691,27.17674255,0.04137139,2.737486839,7.02835989,122,0,01-97-HXS-1X,33.41775894
3727.0944,0,,-0.055872567,50.86069489,,611,95.52112579,100000,703.9541626,26.53550339,0.041814435,2.738606691,7.148319721,122,0,01-97-HXS-1X,33.70481491
3727.2468,0,,-0.028880753,50.87536621,,611,97.36437225,100000,549.8806152,24.8844986,0.04441496,2.732984304,7.194039822,122,0,01-97-HXS-1X,33.95475006
3727.3992,0,,0.011023671,50.90711594,,611,99.05239105,84296.51563,450.6751709,23.92990685,0.044542521,2.722033262,7.239759922,122,0,01-97-HXS-1X,34.20468521
3727.5516,0,,0.033122923,50.89072037,,611,99.59146881,35664.56641,483.3044128,25.54468155,0.040684778,2.716599703,7.318503857,122,0,01-97-HXS-1X,34.57330322
3727.704,0,,0.004162148,50.86817551,,611,101.4720001,11740.23047,541.4761963,26.60176277,0.036070604,2.717321634,7.461760044,122,0,01-97-HXS-1X,35.17375946
3727.8564,0,,-0.024910264,50.56978989,,611,105.5191574,68144.97656,626.1626587,25.47571755,0.035335958,2.721215248,7.605015755,122,0,01-97-HXS-1X,35.7742157
3728.0088,0,,-0.052906409,50.36838913,,611.0880127,109.2516556,100000,772.9905396,24.81117821,0.040044092,2.717598438,7.723983765,122.017601,0,01-97-HXS-1X,36.31852722
3728.1612,0,,-0.072038077,50.26540375,,612.6119995,108.7449036,48606.0625,932.1432495,25.08370972,0.045679528,2.709262848,7.446615696,122.322403,0,01-97-HXS-1X,35.94667053
3728.3136,0,,-0.050149672,50.30395889,,614.1359863,104.5434494,13874.10352,852.1646118,24.94702339,0.049236219,2.703534842,7.169248104,122.6271973,0,01-97-HXS-1X,35.57481384
3728.466,0,,0.017444057,50.2819519,,615.6599731,101.1980515,7634.419922,620.9997559,24.50510407,0.04949265,2.7010355,6.891880035,122.9319992,0,01-97-HXS-1X,35.20295715
3728.6184,0,,0.082945883,50.3671875,,614.815979,101.1022949,6022.729492,480.8177185,24.40355873,0.047299475,2.703200817,6.320879936,122.7631989,0,01-97-HXS-1X,33.67315292
3728.7708,0,,0.135245085,50.59421539,,613.2919922,102.1554871,4761.075195,474.3020325,25.79130364,0.040641207,2.710165978,5.665559769,122.4583969,0,01-97-HXS-1X,31.81082344
3728.9232,0,,0.224384964,50.52834702,,611.7680054,102.3685608,3175.894531,490.6674805,27.17761993,0.034027558,2.722460032,5.010240078,122.1536026,0,01-97-HXS-1X,29.94849587
3729.0756,0,,0.282612681,50.53328323,,611,100.6136322,2547.774902,540.0531616,28.16101265,0.029849343,2.734094858,4.84027195,122,0,01-97-HXS-1X,29.50442314
3729.228,0,,0.280075252,50.4353714,,611,98.25747681,2617.761719,717.3436279,29.14594269,0.029500263,2.738793135,5.163359642,122,0,01-97-HXS-1X,30.50111961
3729.3804,0,,0.241262138,50.24568176,,611,97.08068848,4001.332764,927.383667,29.75376701,0.031350393,2.736892223,5.486447811,122,0,01-97-HXS-1X,31.49781418
3729.5328,0,,0.174764261,50.28380585,,611,97.8954773,7539.648926,1145.611084,29.44251823,0.032871652,2.728169441,5.807567596,122,0,01-97-HXS-1X,32.24260712
3729.6852,0,,0.121749632,50.25971603,,611,99.97990418,7494.620117,945.6270752,27.88204765,0.031756692,2.722685337,6.121511936,122,0,01-97-HXS-1X,32.06887054
3729.8376,0,,0.095889144,50.1556282,,611,100.9455872,4435.65332,692.3759155,27.09878349,0.030835696,2.721707106,6.435455799,122,0,01-97-HXS-1X,31.89513588
3729.99,0,,0.098116323,50.01969147,,611,100.6217575,5980.978516,733.8405151,28.76120758,0.030092651,2.720892668,6.749400139,122,0,01-97-HXS-1X,31.72139931
3730.1424,0,,0.148941517,50.02373123,,611,99.89824677,34055.66016,692.4490967,29.0088768,0.028992651,2.722171783,6.490895748,122,0,01-97-HXS-1X,32.5558548
3730.2948,0,,0.239897654,50.00547791,,611,98.77043152,34381.65234,558.4526367,27.59913063,0.028085563,2.72760129,6.192192078,122,0,01-97-HXS-1X,33.46111298
3730.4472,0,,0.342112333,49.91949844,,611,97.46391296,40784.26953,466.1996765,26.22934532,0.028314436,2.740002871,5.89348793,122,0,01-97-HXS-1X,34.36636734
3730.5996,0,,0.422812939,49.77288818,,611,95.05979919,46714.875,450.8153687,25.15857506,0.030979265,2.75128746,5.967288017,122,0,01-97-HXS-1X,34.97880173
3730.752,0,,0.453087241,49.63971329,,611,94.1291275,38632.21875,468.6765137,23.40790558,0.033200264,2.759515762,6.238559723,122,0,01-97-HXS-1X,35.43600082
3730.9044,0,,0.444789589,49.66087341,,611,93.65657044,51619.50391,534.1659546,22.36628723,0.034021523,2.765901089,6.509831905,122,0,01-97-HXS-1X,35.89319992
3731.0568,0,,0.40965578,49.66082001,,611,92.16374207,30617.38086,555.3768921,22.20297432,0.031563517,2.768800259,6.534591675,122,0,01-97-HXS-1X,35.56655884
3731.2092,0,,0.348493546,49.32042694,,611,91.87017822,26716.22461,542.1514893,22.36190605,0.028556692,2.77032876,6.144447804,122,0,01-97-HXS-1X,33.92063904
3731.3616,0,,0.251443267,49.59838867,,611,90.36940002,45556.93359,487.7030945,21.70558167,0.02827874,2.768263578,5.754303932,122,0,01-97-HXS-1X,32.27471924
3731.514,0,,0.220759705,50.01966858,,611,90.75941467,54945.84766,402.7946167,,0.030014698,2.762620211,5.51872015,123.4560013,0.285039991,01-97-HXS-1X,30.77776146
3731.6664,0,,0.228279129,50.40834427,,611,90.44257355,61400.67188,353.2469788,,0.031764567,2.757020474,6.81107235,139.305603,3.387904167,01-97-HXS-1X,30.75337601
3731.8188,0,,0.241624653,50.68898392,,611,87.78343964,54402.875,321.3682251,,0.032299999,2.752885103,8.103424072,155.1551971,6.490767956,01-97-HXS-1X,30.72899246
3731.9712,0,,0.233895466,50.59698868,,611,84.3351593,28600.67969,303.1419678,,0.033521786,2.751535654,9.395776749,171.0048065,9.593632698,01-97-HXS-1X,30.70460892
3732.1236,0,,0.209116742,50.65899277,,611,82.16537476,9472.068359,344.1539307,,0.034392912,2.751885891,9.773488045,173.5056,9.989656448,01-97-HXS-1X,30.08200073
3732.276,0,,0.180637494,50.91378021,,611,84.29464722,3496.687256,428.4455872,,0.034049869,2.754543543,9.938080788,172.8959961,9.75496006,01-97-HXS-1X,29.3200016
3732.4284,0,,0.146979094,51.21725845,,611,90.54605866,3708.254639,530.5872192,,0.033092648,2.76078701,10.10267258,172.2864075,9.520263672,01-97-HXS-1X,28.55800057
3732.5808,0,,0.131306142,51.32858658,,611,93.94129944,9496.556641,565.0275269,,0.031478215,2.767358303,10.13960075,171.8383942,10.4151516,01-97-HXS-1X,27.56976128
3732.7332,0,,0.116067044,51.06998444,,611,94.9883728,15301.62598,465.4082031,,0.029385302,2.773808479,10.06340027,171.5335999,12.3110075,01-97-HXS-1X,26.38104057
3732.8856,0,,0.142259836,50.86976242,,611,92.55213928,9331.962891,398.1799927,,0.026606562,2.771055698,9.987200737,171.2288055,14.20686436,01-97-HXS-1X,25.19231987
3733.038,0,,0.201318711,50.4745369,,611,91.33078003,5102.307129,410.5795288,,0.024020998,2.766206503,10.03488064,171,15.66116047,01-97-HXS-1X,23.84931946
3733.1904,0,,0.261060923,50.30264282,,611,91.17350006,7694.418945,162.0164185,,0.022428347,2.760020018,10.45550442,171,15.78612804,01-97-HXS-1X,22.04185677
3733.3428,0,,0.310608536,50.7890358,,611,91.69168091,9706.746094,17.17983246,,0.022064304,2.7562356,10.8761282,171,15.91109657,01-97-HXS-1X,20.23439217
3733.4952,0,,0.315089285,51.0617981,,611,92.18865204,10413.54004,15.73818588,,0.022743044,2.754671335,11.29675198,171,16.03606415,01-97-HXS-1X,18.42692947
3733.6476,0,,0.271274477,50.77954483,,611,92.2986908,9785.894531,14.27972221,,0.024707612,2.755707502,11.33656788,170.7048035,16.32339287,01-97-HXS-1X,22.22531319
3733.8,0,,0.18722406,50.3530426,,611,92.03890228,8130.702148,13.02215767,,0.026050132,2.758078814,11.36400032,170.3999939,16.61600113,01-97-HXS-1X,26.20600128
3733.9524,0,,0.131972581,50.01573181,,611,91.77825928,7112.231934,12.55763722,,0.026235696,2.757163763,11.39143181,170.0951996,16.90860748,01-97-HXS-1X,30.18668747
3734.1048,0,,0.109289222,50.0353775,,611,92.34374237,6201.965332,13.61212158,,0.024720999,2.754913807,11.8674078,170.2095947,16.7526722,01-97-HXS-1X,31.82824135
3734.2572,0,,0.113188744,50.26861191,,611,93.87996674,5236.543945,15.54622459,,0.024221523,2.75304246,12.54711151,170.5144043,16.39300728,01-97-HXS-1X,32.40736008
3734.4096,0,,0.185326874,50.32558441,,611,95.63878632,4312.488281,17.42947578,,0.024464304,2.751499653,13.22681618,170.8191986,16.03334427,01-97-HXS-1X,32.98648071
3734.562,0,,0.268756896,50.4212265,,611,95.18730164,3523.910889,18.74814987,,0.025850393,2.74939251,13.23567963,171,15.93779945,01-97-HXS-1X,33.0510025
3734.7144,0,,0.29665795,50.66498184,,611,94.89211273,2655.970459,19.04138947,,0.028722046,2.744127274,12.2664156,171,16.22735977,01-97-HXS-1X,32.36520004
3734.8668,0,,0.225200474,51.26908112,,611,95.23573303,1917.809937,18.23768807,,0.036008924,2.735590935,11.29715157,171,16.51692009,01-97-HXS-1X,31.67939949
3735.0192,0,,0.106255829,51.53076553,,611,95.36885834,1318.335938,17.210495,,0.046795014,2.722811699,10.51604748,171,16.69780922,01-97-HXS-1X,31.23091126
3735.1716,0,,0.059770577,51.55548859,,611,93.8237915,944.4317017,15.44914246,,0.06067428,2.710333586,11.04030418,171,16.12478447,01-97-HXS-1X,32.42877579
3735.324,0,,0.058199883,52.12794876,,611,91.03522492,643.0264893,14.16149807,,0.069443829,2.707200289,11.56455994,171,15.55176067,01-97-HXS-1X,33.62664032
3735.4764,0,,0.050997816,52.02853012,,611,89.90977478,454.9354858,14.18477249,,0.070078217,2.712329865,12.08881569,171,14.97873592,01-97-HXS-1X,34.82450104
3735.6288,0,,0.082945883,52.57255936,,611,87.90725708,503.6020203,15.75183582,,0.065606035,2.721973419,11.78617573,171,15.40262413,01-97-HXS-1X,34.01566315
3735.7812,0,,0.102899551,52.69146347,,611,86.23162842,1049.653931,17.91532517,,0.065236226,2.726736069,11.33202457,171,16.00917625,01-97-HXS-1X,32.83913422
3735.9336,0,,0.13164404,52.99975586,,611,88.10973358,1139.774658,19.14154816,,0.069286615,2.724756479,10.87787247,171,16.61572647,01-97-HXS-1X,31.66260719
3736.086,0,,0.187147155,53.14024735,,611,94.29787445,1057.890747,19.46786499,,0.074601054,2.716519356,10.46500015,171,16.72519875,01-97-HXS-1X,30.61507988
3736.2384,0,,0.236686438,52.71958923,,611,100.6215057,831.8953247,19.62394714,,0.077307344,2.707684279,10.08400059,171,16.45088005,01-97-HXS-1X,29.66715241
